,code,Name,State,NPS.region,Park.type,Area_km2,NetworkCode,NetworkName,IandM,Aquatic.park,Level.1.ecoregion,Level.2.ecoregion,NPVULN.ecoregional.group,Air.pollution,At.risk.sp.ter,At.risk.sp.aqu,Back.velocity,Biome.shift,Drought.sum,Early.spring,Env.Diversity,Exotic.sp,Fire.change,Fire.hazard,Forest.pest,Forward.velocity,Invasion.risk,Landscape.integrity,Moisture,PC2,Precipitation,Sea.level.change,Snow,Temp.change,Temp.exceedance,Ter.tot.vul.score,Aqu.tot.vul.score,Nliv.tot.vul.score,Ter.national.quartile,Aqu.national.quartile,Nliv.national.quartile,Ter.ecoregional.quartile,Aqu.ecoregional.quartile,Nliv.ecoregional.quartile,High.impact.current.fire,High.impact.projected.fire,High.impact.fire.combined,High.impact.summer.drought,High.impact.sea.level.or.surge,High.impact.slr,High.impact.storm.surge,High.impact.forest.pest,High.impact.at.least.one,High.impact.types,National.priority,Ecoregional.priority,Comprehensive.nrva,NRVA.any,IVA.any,CRVA.any,CCVA.types
360,SUCR,Sunset Crater Volcano National Monument,AZ,IM,National Monument,12.30351012,SCPN,Southern Colorado Plateau Network,1,NA,TEMPERATE SIERRAS,UPPER GILA MOUNTAINS,NORTH AMERICAN DESERTS AND SEMIARID,0.337561644,0.224567261,NA,0.030630492,0.7,0.245430131,0.867710643,0.368438533,0.052631579,0.307206322,0.783548212,0.227313223,0.170596998,0.5,0.171281918,0.391416359,0.230737322,0.214802066,0,0.808953841,0.540151962,0.203556559,1.97879233,NA,1.474695151,1,NA,2,2,NA,2,1,1,1_1,0,0,0,0,1,1,Fire_Pest,0,0,0,0,0,0,0_0_0
361,TAPR,Tallgrass Prairie National Preserve,KS,MW,National Preserve,44.09829353,HTLN,Heartland Network,1,1,GREAT PLAINS,SOUTH CENTRAL SEMIARID PRAIRIES,GREAT PLAINS,0.628106363,0.257935199,0,0.108405246,0.6,0.308188802,0.773256471,0.719846599,0.154212997,0.164107638,0.585058257,0.067971472,0.316427385,1,0.201866478,0.672507709,0.709281609,0.523569912,0,0.823150609,0.688602149,0.149069667,2.446595921,2.44966435,1.811007589,4,4,4,4,4,3,1,1,1_1,0,0,0,0,0,1,Fire,1,1,0,1,0,0,0_0_0
362,THKO,Thaddeus Kosciuszko National Memorial,PA,NE,National Memorial,0.000113301,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,SOUTHEASTERN AND TEXAS COASTAL PLAIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.581536489,NA,NA,3,NA,NA,4,0,0,0_0,0,0,0,0,0,0,None,0,1,0,0,1,0,0_iva_0
363,THRB,Theodore Roosevelt Birthplace National Historic Site,NY,NE,National Historic Site,0.000427357,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.631450842,NA,NA,3,NA,NA,3,0,0,0_0,0,0,0,0,0,0,None,0,0,0,0,1,0,0_iva_0
364,THRI,Theodore Roosevelt Inaugural National Historic Site,NY,NE,National Historic Site,0.004759573,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,MIXED WOOD PLAINS,NORTHERN FORESTS AND PLAINS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.840085411,NA,NA,4,NA,NA,4,0,1,0_1,0,0,0,0,0,0,None,1,1,0,0,0,0,0_0_0
365,THIS,Theodore Roosevelt Island,DC,NC,National Memorial,0.405450486,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47360223,NA,NA,2,NA,NA,2,0,0,0_0,0,1,1,1,0,1,SLR,0,0,0,0,1,0,0_iva_0
366,THRO,Theodore Roosevelt National Park,ND,MW,National Park,284.7869432,NGPN,Northern Great Plains Network,1,1,GREAT PLAINS,WEST-CENTRAL SEMIARID PRAIRIES,GREAT PLAINS,0.337561644,0.173336565,0,0.227189547,0.45,0.344587603,0.732637085,0.618837273,0.131794209,0.344775944,0.231973271,0.040307814,0.313293864,0.333333333,0.123589163,0.655166646,0.123023474,0.730186618,0,0.545074884,0.779390641,0,1.932585763,1.740407901,1.524599371,1,1,2,1,1,1,0,1,0_1,0,0,0,0,0,0,None,0,0,0,1,0,0,0_0_0
367,EDIS,Thomas Edison National Historical Park,NJ,NE,National Historic Site,0.084673522,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.670502554,NA,NA,3,NA,NA,3,0,0,0_0,0,0,0,0,0,0,None,0,0,0,0,0,0,0_0_0
368,JEFM,Thomas Jefferson Memorial,DC,NC,National Memorial,0.079690848,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.820440345,NA,NA,4,NA,NA,4,0,0,0_0,0,1,0,1,0,1,SLR,1,1,0,0,0,0,0_0_0
369,THST,Thomas Stone National Historic Site,MD,NE,National Historic Site,1.327416803,NCBN,Northeast Coastal and Barrier Network,1,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,1,0.363275244,NA,0.21908092,0.5,0.175527199,0.79664498,0.700324401,0.162438232,0.09302958,0.163028681,0.086523494,0.097162188,1,0.527209344,0.315673215,0.21076706,0.472398597,0,0,0.670007288,0.20039443,2.190586367,NA,1.365606476,3,NA,1,2,NA,2,0,0,0_0,0,0,0,0,0,0,None,0,0,0,1,0,0,0_0_0
370,TICA,Timpanogos Cave National Monument,UT,IM,National Monument,1.011196204,NCPN,Northern Colorado Plateau Network,1,1,NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,0.62295082,0.155789194,0,0.268851561,0.4,0.456370709,0.592037293,0.264631948,0.16154293,0.467889914,0.561240034,0.14298165,0.030253735,1,0.472505326,0.446641957,0.383123874,0.420020678,0,0.887243098,0.717030173,0.162906485,2.220049732,2.163628738,1.735938879,3,3,4,3,4,3,1,1,1_1,1,0,0,0,0,1,Fire_Drought,1,1,0,0,0,0,0_0_0
371,TIMU,Timucuan Ecological and Historic Preserve,FL,SE,Ecological and Historic Preserve,184.9194444,SECN,Southeast Coast Network,1,1,EASTERN TEMPERATE FORESTS,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,SOUTHEASTERN AND TEXAS COASTAL PLAIN,0,0.452450148,0,0.087553212,0.3,0.050365699,0.307252217,0.841189389,0.132628221,0.072115998,0.477368138,0.100874978,0.127199846,1,0.628727751,0.242075398,0,0.181303416,0.813597579,0,0.225780526,0.593252076,1.983829551,1.888950381,1.190523461,1,1,1,1,1,1,1,1,1_1,0,1,1,1,0,1,Fire_SLR,0,0,0,1,1,0,0_iva_0
372,TONT,Tonto National Monument,AZ,IM,National Monument,4.539044246,SODN,Sonoran Desert Network,1,NA,TEMPERATE SIERRAS,UPPER GILA MOUNTAINS,NORTH AMERICAN DESERTS AND SEMIARID,0.628106363,0.39223731,NA,0.090399862,0.8,0.482853757,0.813917369,0.333482051,0.088398673,0.040953354,0.809340407,0.048114008,0,1,0.126961933,0.50019258,0.423368021,0.034731436,0,0,0.245423193,0.272213332,2.109807825,NA,1.33036533,2,NA,1,3,NA,2,1,0,1_0,1,0,0,0,0,1,Fire_Drought,0,0,0,0,0,0,0_0_0
373,TUSK,Tule Springs Fossil Beds National Monument,NV,PW,National Monument,91.60362518,MOJN,Mojave Desert Network,1,NA,NORTH AMERICAN DESERTS,WARM DESERTS,NORTH AMERICAN DESERTS AND SEMIARID,0,0.308816481,NA,0.025681143,0.6,0.915615545,0,0.293271921,0,1,0.395893888,0.110793062,0.090794484,0.666666667,0.299532034,0.363112448,0.149070838,0,0,0,0.368046258,0.144488277,1.844507971,NA,1.515873883,1,NA,2,1,NA,2,0,1,0_1,1,0,0,0,0,1,Drought,0,0,0,0,0,0,0_0_0
374,TUMA,Tumacacori National Historical Park,AZ,IM,National Historical Park,1.467286666,SODN,Sonoran Desert Network,1,1,SOUTHERN SEMIARID HIGHLANDS,WESTERN SIERRA MADRE PIEDMONT,NORTH AMERICAN DESERTS AND SEMIARID,0,0.514101979,0,0.035516136,0.733333333,0.119235321,0.780134114,0.480648528,0.145261427,0.16770988,0.581759245,0.008003653,0.028889734,1,0.259383673,0.523122923,0.410815261,0.143201377,0,0,0.394027655,0.371084058,1.966960541,1.798895444,1.084694499,1,1,1,2,1,1,1,0,1_0,0,0,0,0,0,1,Fire,0,0,0,0,0,0,0_0_0
375,TUPE,Tupelo National Battlefield,MS,SE,National Battlefield,0.004041694,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.327282499,NA,NA,1,NA,NA,2,0,1,0_1,0,0,0,0,0,0,None,0,0,0,0,0,0,0_0_0
376,TUAI,Tuskegee Airmen National Historic Site,AL,SE,National Historic Site,0.360200718,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.179847014,NA,NA,1,NA,NA,1,0,0,0_0,0,0,0,0,0,0,None,0,0,0,0,0,0,0_0_0
377,TUIN,Tuskegee Institute National Historic Site,AL,SE,National Historic Site,0.250441609,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.190808727,NA,NA,1,NA,NA,1,0,0,0_0,0,0,0,0,0,0,None,0,0,0,0,0,0,0_0_0
378,TUZI,Tuzigoot National Monument,AZ,IM,National Monument,3.288681184,SODN,Sonoran Desert Network,1,1,TEMPERATE SIERRAS,UPPER GILA MOUNTAINS,NORTH AMERICAN DESERTS AND SEMIARID,0.337561644,0.287492575,1,0.00764995,0.8,0.440563003,0.896077663,0.359805565,0.124892958,0.173537123,0.740890349,0.044645756,0.015199302,1,0.299622603,0.429695802,0.277364685,0.211263075,0,0,0.401090183,0.296629149,2.050576292,2.178064825,1.223256551,2,3,1,3,3,1,1,0,1_0,1,0,0,0,0,1,Fire_Drought,0,1,0,0,0,0,0_0_0
379,ULSG,Ulysses S. Grant National Historic Site,MO,MW,National Historic Site,0.039971662,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.565447574,NA,NA,2,NA,NA,3,0,1,0_1,0,0,0,0,0,0,None,0,0,0,0,0,0,0_0_0
380,UPDE,Upper Delaware Scenic and Recreational River,PA,NE,Scenic and Recreational River,231.3024246,ERMN,Eastern Rivers and Mountains Network,1,1,EASTERN TEMPERATE FORESTS,MIXED WOOD PLAINS,NORTHERN FORESTS AND PLAINS,0,0.295404536,0,0.051573906,0.8,0.175458764,0.86293843,0.571138885,0.175872643,0.171268203,0.30801902,0.163213792,0.143952214,1,0.365547975,0.440213772,0.454319072,0.60281807,0,0.858212047,0.751798663,0.148298311,2.292379331,2.093981032,1.498722442,3,3,2,2,2,1,0,1,0_1,0,0,0,0,0,0,None,0,0,0,1,0,0,0_0_0
381,VALL,Valles Caldera National Preserve,NM,IM,Valles Caldera National Preserve,359.9887128,NA,NA,NA,NA,NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6490748,NA,NA,3,NA,NA,2,1,0,1_0,0,0,0,0,1,1,Fire_Pest,0,1,0,0,0,0,0_0_0
382,VAFO,Valley Forge National Historical Park,PA,NE,National Historical Park,13.97003546,MIDN,Mid-Atlantic Network,1,1,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,1,0.289716327,0,0.182808783,0.4,0.171831888,0.872734118,0.598838701,0.222177581,0.071632173,0.137993442,0.034528096,0.064822078,1,0.743866701,0.294813319,0.20601152,0.57280551,0,0.845247099,0.639227899,0.137566965,2.378836449,2.195691844,1.626328045,4,3,3,3,4,3,0,0,0_0,0,0,0,0,0,0,None,1,0,0,1,0,1,0_0_crva
383,VAMA,Vanderbilt Mansion National Historic Site,NY,NE,National Historic Site,0.852389992,NETN,Northeast Temperate Network,1,NA,EASTERN TEMPERATE FORESTS,MIXED WOOD PLAINS,NORTHERN FORESTS AND PLAINS,1,0.302572653,NA,0.103613425,0.8,0.201394362,0,0.544786901,0.293578775,0.177110588,0.460145381,0.210523637,0.030371248,1,0.500442842,0.440837107,0.408875631,0.57280551,0,0.890404175,0.69381393,0.145005259,2.385259141,NA,1.809526244,4,NA,4,3,NA,4,0,1,0_1,0,0,0,0,1,1,Pest,1,1,0,1,0,0,0_0_0
384,VICK,Vicksburg National Military Park,LA,SE,National Military Park,6.671320849,GULN,Gulf Coast Network,1,NA,EASTERN TEMPERATE FORESTS,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,SOUTHEASTERN AND TEXAS COASTAL PLAIN,0.80977633,0.290332771,NA,0.333608364,0.6,0.330114305,0.298341908,0.74959761,0.199433905,0.183962662,0.197854471,0.035937532,0.209697356,1,0.362361274,0.389584017,0.427056838,0.105631537,0,0,0.519119516,0.431555379,2.015334809,NA,1.287201276,1,NA,1,2,NA,2,0,1,0_1,0,0,0,0,0,0,None,0,0,0,1,0,0,0_0_0
385,VIVE,Vietnam Veterans Memorial,DC,NC,National Memorial,0.008842261,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.826390587,NA,NA,4,NA,NA,4,0,0,0_0,0,1,0,1,0,1,SLR,1,1,0,0,1,0,0_iva_0
386,VICR,Virgin Islands Coral Reef National Monument,VI,SE,National Monument,56.2786924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,VIIS,Virgin Islands National Park,VI,SE,National Park,59.7071023,SFCN,South Florida/Caribbean Network,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0_iva_0
388,VOYA,Voyageurs National Park,MN,MW,National Park,828.4180196,GLKN,Great Lakes Network,1,1,NORTHERN FORESTS,MIXED WOOD SHIELD,NORTHERN FORESTS AND PLAINS,0.80977633,0.058149032,0,0.23299067,0.75,0.177128496,0.770790703,0.666469836,0.155609833,0.176096868,0.426242286,0.149190899,0.302245698,0.777777778,0.113793248,0.580778944,0.277144499,0.764288895,0,0.471694197,0.828935823,0.025832368,2.285285801,2.180309363,1.615901474,3,3,3,2,2,2,0,0,2_0,0,0,0,0,0,0,None,0,0,0,1,0,0,0_0_0
389,WACO,Waco Mammoth National Monument,TX,IM,National Monument,0.433934179,NA,NA,NA,NA,GREAT PLAINS,SOUTH CENTRAL SEMIARID PRAIRIES,GREAT PLAINS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.125525612,NA,NA,1,NA,NA,1,0,0,0_0,1,0,0,0,0,1,Drought,0,0,0,0,0,0,0_0_0
390,WACA,Walnut Canyon National Monument,AZ,IM,National Monument,14.44676091,SCPN,Southern Colorado Plateau Network,1,NA,TEMPERATE SIERRAS,UPPER GILA MOUNTAINS,NORTH AMERICAN DESERTS AND SEMIARID,0.437431609,0.233590273,NA,0.022833339,0.7,0.244814245,0.87339217,0.405063532,0.088547758,0.225006897,0.862121916,0.282169271,0.155580256,0.333333333,0.16456949,0.354501509,0.244236278,0.211263075,0,0.794932392,0.547703997,0.24447898,1.997153078,NA,1.51047184,1,NA,2,2,NA,2,1,1,1_1,0,0,0,0,1,1,Fire_Pest,0,0,0,1,0,0,0_0_0
391,WAPA,War in the Pacific National Historical Park,GU,PW,War in the Pacific,7.708967619,PACN,Pacific Islands Network,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0_iva_0
392,WAMO,Washington Monument,DC,NC,National Memorial,0.422551011,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.760898678,NA,NA,4,NA,NA,4,0,0,0_0,0,1,0,1,0,1,SLR,1,1,0,0,0,0,0_0_0
393,WABA,Washita Battlefield National Historic Site,OK,IM,National Historic Site,1.29424599,SOPN,Southern Plains Network,1,NA,GREAT PLAINS,SOUTH CENTRAL SEMIARID PRAIRIES,GREAT PLAINS,0.628106363,0.26315706,NA,0.150008369,0.6,0.436046498,0.798903168,0.639130722,0.142482374,0.205452981,0.516215903,0.011926588,0.291023421,0.666666667,0.128242487,0.780643552,0.791877748,0.388309255,0,0,0.611748152,0.19016464,2.180715092,NA,1.655111073,3,NA,3,2,NA,2,0,0,0_0,1,0,0,0,0,1,Drought,0,0,0,0,0,0,0_0_0
394,WEFA,Weir Farm National Historic Site,CT,NE,National Historic Site,0.277986621,NETN,Northeast Temperate Network,1,NA,EASTERN TEMPERATE FORESTS,MIXED WOOD PLAINS,NORTHERN FORESTS AND PLAINS,1,0.423219543,NA,0.305888753,0.6,0.059535539,0.854216189,0.584140375,0.162362613,0.062016351,0.277413723,0.095687839,0.033793871,1,0.62216557,0.376799703,0.422041164,0.57280551,0,0.914900237,0.641421626,0.080877218,2.472831344,NA,1.724745901,4,NA,4,3,NA,3,0,0,0_0,0,0,0,0,0,0,None,1,1,0,1,0,0,0_0_0
395,WHIS,Whiskeytown-Shasta-Trinity National Recreation Area,CA,PW,National Recreation Area,170.5270085,KLMN,Klamath Network,1,NA,NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,0.676912224,0.547841428,NA,0.556224976,0.5,0.79223328,0.818139368,0.410791979,0.206154472,0.145284859,0.958852363,0.081858904,0.002582139,0.666666667,0.25045791,0.493400502,0.823533874,0.278393634,0,0.852247928,0.301761155,0.109299356,2.471606039,NA,1.988238951,4,NA,4,4,NA,4,1,0,1_0,1,0,0,0,0,1,Fire_Drought,1,1,0,0,0,0,0_0_0
396,WHHO,White House,DC,NC,Other Designation,0.07426794,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.382807754,NA,NA,1,NA,NA,2,0,0,0_0,0,0,0,0,0,0,None,0,0,0,0,1,0,0_iva_0
397,WHSA,White Sands National Monument,NM,IM,National Monument,588.7489597,CHDN,Chihuahuan Desert Network,1,1,NORTH AMERICAN DESERTS,WARM DESERTS,NORTH AMERICAN DESERTS AND SEMIARID,0.274314763,0.238935791,0.25,0.224679536,0.6,0.374731744,0.877888827,0.666963586,0.042149201,0.320572661,0.231199243,0.087838499,0.053994851,0.888888889,0.121115489,0.654569428,0.651307086,0.140006893,0,0,0.439376069,0.321450981,2.010183793,1.819961069,1.274398788,1,1,1,2,1,1,0,0,0_0,1,0,0,0,0,1,Drought,0,0,0,0,0,0,0_0_0
398,WHMI,Whitman Mission National Historic Site,WA,PW,National Historic Site,0.561545745,UCBN,Upper Columbia Basin Network,1,NA,NORTH AMERICAN DESERTS,COLD DESERTS,NORTH AMERICAN DESERTS AND SEMIARID,0.274314763,0.001797264,NA,0.641207712,0.6,0.772319662,0.597312774,0.405376311,0.254923779,0.442242412,0.263141667,0.429106423,0.049652308,0.666666667,0.291003609,0.47792287,0.548485173,0.42252615,0,0.943125206,0.59659745,0.072117359,2.228881276,NA,1.720228387,3,NA,4,4,NA,3,0,1,0_1,1,0,0,0,1,1,Drought_Pest,1,1,0,0,0,0,0_0_0
399,WIHO,William Howard Taft National Historic Site,OH,MW,National Historic Site,0.014769778,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.813986668,NA,NA,4,NA,NA,4,0,1,0_1,0,0,0,0,0,0,None,1,1,0,0,0,0,0_0_0
400,WICR,Wilson's Creek National Battlefield,MO,MW,National Battlefield,9.656116893,HTLN,Heartland Network,1,NA,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,INTERIOR SOUTHEAST PLAINS AND FOREST,0.80977633,0.301817511,NA,0.13501934,0.4,0.221718563,0.791300565,0.671007288,0.154823148,0.224362854,0.353196767,0.100677097,0.895381103,1,0.614820077,0.484952678,0.658844737,0.417138856,0,0.955906489,0.756778571,0.249642158,2.613730006,NA,1.786324228,4,NA,4,4,NA,4,0,1,0_1,0,0,0,0,0,0,None,1,1,0,1,0,0,0_0_0
401,WICA,Wind Cave National Park,SD,MW,National Park,137.2998007,NGPN,Northern Great Plains Network,1,1,NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,0.80977633,0.169685354,0,0.294988361,0.6,0.39940137,0.770730064,0.525012998,0.145891043,0.352491262,0.717419919,0.63552459,0.156458814,0.666666667,0.188266199,0.752939083,0.521978871,0.868980241,0,0.828926082,0.772926916,0.051406591,2.57116743,2.450416564,2.034004232,4,4,4,4,4,4,1,0,1_0,1,0,0,0,1,1,Fire_Drought_Pest,1,1,0,1,0,0,0_0_0
402,WOTR,Wolf Trap National Park for the Performing Arts,VA,NC,National Park,0.542371206,NCRN,National Capital Region Network,1,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,1,0.365048574,NA,0.19542679,0.6,0.252512816,0.823890039,0.648842455,0.127935223,0.084144427,0.118599632,0.0483938,0.085470363,1,0.825779455,0.353257337,0.201678122,0.505697335,0,0.935605052,0.726146203,0.207755501,2.508202673,NA,1.694526116,4,NA,3,4,NA,4,0,0,0_0,0,0,0,0,0,0,None,1,0,0,1,0,0,0_0_0
403,WORI,Women's Rights National Historical Park,NY,NE,National Historical Park,0.030487073,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,MIXED WOOD PLAINS,NORTHERN FORESTS AND PLAINS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.739551647,NA,NA,4,NA,NA,4,0,0,0_0,0,0,0,0,0,0,None,1,0,0,0,0,0,0_0_0
404,WWIM,World War I Memorial,DC,NC,National Memorial,0.008363258,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.275529399,NA,NA,1,NA,NA,1,0,0,0_0,0,0,0,0,0,0,None,0,0,0,0,0,0,0_0_0
405,WWII,World War II Memorial,DC,NC,National Memorial,0.034730866,NA,NA,NA,NA,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,INTERIOR SOUTHEAST PLAINS AND FOREST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.554362538,NA,NA,2,NA,NA,3,0,0,0_0,0,1,1,1,0,1,SLR,0,0,0,0,1,0,0_iva_0
406,VALR,World War II Valor in the Pacific National Monument,HI,PW,National Monument,0.240002716,PACN,Pacific Islands Network,1,NA,NORTHWESTERN FORESTED MOUNTAINS,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,0,0.380354766,NA,0.123830771,0.4,0.746452496,0.343246591,0.486407328,0,0.191720089,0.730569519,0.168259464,0.190690671,0.333333333,0.133151408,0.423997513,0.476911417,0.813968817,0,0.84652845,0.562278194,0.139582434,2.029192578,NA,1.799012681,2,NA,4,2,NA,4,1,0,1_0,1,0,0,0,0,1,Fire_Drought,1,1,0,0,1,1,0_iva_crva
407,VALRHI,World War II Valor in the Pacific National Monument,CA,PW,National Monument,3.12039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,WRST,Wrangell-St. Elias National Park,AK,AK,National Park,33679.7741,CAKN,Central Alaska Network,1,1,NORTHWESTERN FORESTED MOUNTAINS,BOREAL CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,NA,0.821383851,0,0.067692502,0.447632712,NA,NA,0.276754912,0.570997033,0.239592659,NA,0.822940907,0.10425022,0.164102564,0.366713943,0.460732939,0.42732613,0.41914282,0.002064521,0.235945943,0.25691894,NA,1.697474051,1.08996651,0.86582325,1,1,1,2,1,1,NA,0,NA,NA,0,NA,NA,1,1,Pest,0,0,0,0,1,0,0_iva_0
